web-edu;511328;312770;00:00:00.8190600;198558;1,6348371007449563;0,38831826146817694;38,8318261468177;10;512
web-edu;511328;303516;00:00:00.8101880;207812;1,6846821913836503;0,40641623380687153;40,64162338068715;20;512
web-edu;511328;296416;00:00:00.8373014;214912;1,7250350858253265;0,4203016459102572;42,030164591025724;50;512
web-edu;511328;331320;00:00:00.8578329;180008;1,5433055656163226;0,3520401777332749;35,20401777332749;5;1024
web-edu;511328;312770;00:00:00.8131495;198558;1,6348371007449563;0,38831826146817694;38,8318261468177;10;1024
web-edu;511328;303516;00:00:00.8034111;207812;1,6846821913836503;0,40641623380687153;40,64162338068715;20;1024
web-edu;511328;296416;00:00:00.8261613;214912;1,7250350858253265;0,4203016459102572;42,030164591025724;50;1024
web-polblogs;166496;117253;00:00:00.0843647;49243;1,4199721968734276;0,2957608591197386;29,57608591197386;5;64
web-polblogs;166496;115580;00:00:00.0854199;50916;1,4405260425679183;0,3058091485681338;30,58091485681338;10;64
web-polblogs;166496;114885;00:00:00.0915135;51611;1,4492405448927188;0,3099834230251778;30,998342302517777;20;64
web-polblogs;166496;114707;00:00:00.0752849;51789;1,4514894470259008;0,31105251777820486;31,105251777820484;50;64
web-polblogs;166496;100688;00:00:00.0940806;65808;1,65358334657556;0,3952527388045358;39,52527388045358;5;256
web-polblogs;166496;96231;00:00:00.0912828;70265;1,7301701115025303;0,42202215068229865;42,20221506822986;10;256
web-polblogs;166496;95354;00:00:00.0888742;71142;1,7460830169683494;0,4272895444935614;42,72895444935614;20;256
web-polblogs;166496;95176;00:00:00.0949403;71320;1,7493485752710767;0,42835863924658846;42,835863924658845;50;256
web-polblogs;166496;100688;00:00:00.0868811;65808;1,65358334657556;0,3952527388045358;39,52527388045358;5;512
web-polblogs;166496;96231;00:00:00.0952435;70265;1,7301701115025303;0,42202215068229865;42,20221506822986;10;512
web-polblogs;166496;95354;00:00:00.0871838;71142;1,7460830169683494;0,4272895444935614;42,72895444935614;20;512
web-polblogs;166496;95176;00:00:00.0973534;71320;1,7493485752710767;0,42835863924658846;42,835863924658845;50;512
web-polblogs;166496;100688;00:00:00.0843585;65808;1,65358334657556;0,3952527388045358;39,52527388045358;5;1024
web-polblogs;166496;96231;00:00:00.0987589;70265;1,7301701115025303;0,42202215068229865;42,20221506822986;10;1024
web-polblogs;166496;95354;00:00:00.0830616;71142;1,7460830169683494;0,4272895444935614;42,72895444935614;20;1024
web-polblogs;166496;95176;00:00:00.0877981;71320;1,7493485752710767;0,42835863924658846;42,835863924658845;50;1024
web-EPA;706720;522701;00:00:01.0921212;184019;1,3520540423683904;0,2603845936155762;26,03845936155762;5;64
web-EPA;706720;508146;00:00:01.0656659;198574;1,3907813896006267;0,28097973737831117;28,09797373783112;10;64
web-EPA;706720;503275;00:00:01.0454677;203445;1,4042422135015646;0,28787214172515274;28,787214172515274;20;64
web-EPA;706720;501153;00:00:01.0285927;205567;1,4101881062270405;0,29087474530224133;29,087474530224135;50;64
web-EPA;706720;513428;00:00:01.2115761;193292;1,3764734295753251;0,27350577314919633;27,350577314919633;5;256
web-EPA;706720;497901;00:00:01.1661540;208819;1,4193986354717103;0,2954762848086937;29,54762848086937;10;256
web-EPA;706720;491423;00:00:01.1356748;215297;1,4381093274022583;0,30464257414534746;30,464257414534746;20;256
web-EPA;706720;488806;00:00:01.0832985;217914;1,445808766668167;0,30834559655875027;30,834559655875026;50;256
web-EPA;706720;513428;00:00:01.1174516;193292;1,3764734295753251;0,27350577314919633;27,350577314919633;5;512
web-EPA;706720;497901;00:00:01.0827333;208819;1,4193986354717103;0,2954762848086937;29,54762848086937;10;512
web-EPA;706720;491423;00:00:01.1283321;215297;1,4381093274022583;0,30464257414534746;30,464257414534746;20;512
web-EPA;706720;488806;00:00:01.0545516;217914;1,445808766668167;0,30834559655875027;30,834559655875026;50;512
web-EPA;706720;513428;00:00:01.1162659;193292;1,3764734295753251;0,27350577314919633;27,350577314919633;5;1024
web-EPA;706720;497901;00:00:01.0664376;208819;1,4193986354717103;0,2954762848086937;29,54762848086937;10;1024
web-EPA;706720;491423;00:00:01.0744018;215297;1,4381093274022583;0,30464257414534746;30,464257414534746;20;1024
web-EPA;706720;488806;00:00:01.0660286;217914;1,445808766668167;0,30834559655875027;30,834559655875026;50;1024
web-indochina-2004;3410240;1649633;00:00:39.3147853;1760607;2,0672719326056157;0,5162707023552594;51,62707023552594;5;64
web-indochina-2004;3410240;1502781;00:00:39.5059920;1907459;2,269286076946674;0,5593327742328985;55,93327742328985;10;64
web-indochina-2004;3410240;1362352;00:00:39.9037538;2047888;2,503200347634092;0,6005114009571174;60,051140095711744;20;64
web-indochina-2004;3410240;1333276;00:00:42.0560181;2076964;2,5577899849693537;0,6090374870976822;60,90374870976822;50;64
web-indochina-2004;3410240;1594302;00:00:39.1936091;1815938;2,139017576343754;0,5324956601294923;53,24956601294923;5;256
web-indochina-2004;3410240;1417966;00:00:39.4458469;1992274;2,405022405332709;0,5842034578211504;58,420345782115035;10;256
web-indochina-2004;3410240;1255993;00:00:39.6099217;2154247;2,715174368010013;0,6316995284789341;63,169952847893406;20;256
web-indochina-2004;3410240;1210194;00:00:39.2140087;2200046;2,8179283652042564;0,6451293750586469;64,51293750586468;50;256
